var0|var1|var2|var3|var4|var5|var6|var7|var8|var9|var10|var11|var12|var13|var14|var15|var16|var17|var18|var19|var20|var21|var22|var23|var24|var25|var26|var27|var28|var29|var30|var31|var32|var33|var34|var35|var36|var37|var38|var39|var40|var41|var42|var43|var44|var45|var46|var47|var48|var49|var50|var51|var52|var53|var54|var55|var56|var57|var58|var59|var60|var61|var62|var63|var64|var65|var66|var67|var68
2938747|54755660|N|2011-09-05|3664.61|17476.8024009|4600.0|17219.2835421|Y|2005-10-12|001|B|4|5X|19|2|*2|F|22.03|5|N|2|B|6848.01281855|265.0|5100|2013-03-17|00:00:00.108872|50|1|62|N|53884|S|2|N|P|2|1323849|5|808|6|155|A|3009|036|732|5|*2|Y|2004-10-12|Y|2007-01-26 00:00:01|245|C|null|00|81|Y|Y|*2|978|0|1|0|3|11197221.05|0|30.891895
7926227|28655644|Y|2011-05-18|38.95|33714.5144251|305.0|9387.57740497|Y|1991-03-15|252|B|X|5Y|28|0|*2|A|500.0|0|V|1|I|4603.35145622|243.0|1000|2013-03-27|00:00:00.108872|17|1|173|N|72752|S|2|X|S|5|19837|*2|976|9|106|C|8111|392|780|8|*2|N|2009-12-20|Y|2009-09-22 00:00:01|343|M|2007-09-10 00:00:00|06|00|Y|null|*2|392|0|1|2|1|9863291.62777|1|1027.9069
8523513|72326108|N|2013-02-16|3044.82|16290.7929984|1950.0|8818.55487049|Y|1988-09-10|053|B|X|5N|22|3|*2|R|68.37|7|V|1|I|14765.0410298|300.0|5100|2013-05-02|00:00:00.108872|00|2|179|M|8258|A|0|X|S|1|785027|5|810|28|571|S|5422|850|64|8|*2|N|2008-05-26|N|2011-12-04 00:00:01|648|M|2010-06-28 00:00:00|05|81|N|Y|*2|188|0|2|1|3|null|2|4.673478
3670784|30081387|N|2007-12-09|470.61|16661.2823613|15000.0|4778.5934242|Y|2000-08-27|022|B|X|5W|21|3|*2|A|19.99|1|I|1|I|1762.66058514|309.45|1000|2013-04-17|00:00:00.108872|00|8|56|M|51316|A|2|X|N|3|2718831|6|336|8|924|O|5960|344|237|5|*2|Y|2011-11-15|N|null|694|P|null|08|00|Y|Y|*2|156|0|2|6|4|88567677.7583|1|10.907047
8308407|90461390|N|2008-02-29|172.27|16545.5048803|2305.0|9083.01878647|Y|1989-10-06|258|null|X|null|13|4|*2|A|35.71|2|C|1|B|7620.64653345|42.5|5100|2013-01-11|00:00:00.108872|50|1|114|N|93445|A|9|N|S|2|0|4|327|10|901|A|7278|156|595|8|*2|N|2013-01-20|N|2004-05-29 00:00:01|566|P|2004-06-22 00:00:00|52|01|N|Y|*2|124|0|2|4|5|54661808.5087|8|2.577748
4281235|83763596|Y|2005-05-26|152.1|1039.82277307|40000.0|2657.31169439|Y|2009-05-11|012|null|X|5Z|17|2|*2|A|361.02|1|S|1|B|9088.83719761|366.0|5100|2013-02-10|00:00:00.108872|17|1|88|M|5844|A|1|X|S|0|1291150|1|956|28|300|A|5996|630|276|5|*2|Y|2004-09-02|N|2007-04-05 00:00:01|854|C|2006-08-03 00:00:00|51|00|Y|Y|*2|826|0|0|7|7|59564586.193|1|11.803992
3331122|25289121|Y|2011-09-25|1071.1|8315.02673796|2000.0|10083.9323207|Y|2004-04-21|015|B|X|5N|20|3|*2|D|12.05|0|C|2|B|651.3028943|22.95|1000|2013-01-10|00:00:00.108872|17|1|403|N|65131|N|0|N|N|2|2740627|6|621|8|848|null|5045|642|173|5|*2|N|2005-05-19|Y|2009-11-01 00:00:01|4|C|null|06|81|N|Y|*2|376|0|1|1|7|24109774.5998|1|12.173739
3002199|23433220|N|2009-05-08|4251.57|28279.7307786|2005.0|7848.43591144|Y|2009-12-13|029|B|4|5Y|13|1|*2|A|104.59|2|I|2|I|12004.2056603|62.5|1000|2013-02-20|00:00:00.108872|50|1|108|N|23295|F|0|X|P|3|785027|3|614|4|502|C|7393|392|176|8|*2|Y|2006-01-15|N|2005-04-22 00:00:01|418|M|2009-01-14 00:00:00|52|02|N|Y|*2|524|0|1|4|1|55132345.0774|8|53.1251
387265|65495650|N|2006-09-01|77.41|28720.1047639|6300.0|15313.6862468|Y|1986-05-28|C14|B|4|5Y|31|3|*2|A|59.9|3|T|1|B|2303.64522913|500.0|1000|2013-07-18|00:00:00.108872|11|8|28|M|20057|S|9|X|S|0|0|6|631|16|911|O|5950|484|736|5|*2|Y|null|N|2004-11-25 00:00:01|410|C|2009-03-23 00:00:00|71|02|N|Y|*2|392|0|2|2|5|95273284.0369|2|2669.161
4331353|44394601|Y|2007-03-24|608.0|19650.1460484|750.0|13183.0917149|Y|2012-12-17|029|B|4|5N|36|1|*2|D|76.21|1|P|2|I|8363.43248729|738.0|1000|2013-06-22|00:00:00.108872|50|8|967|N|8920|S|2|N|M|0|3152585|1|667|28|824|D|7261|392|535|5|*2|N|null|Y|2008-03-06 00:00:01|646|C|2007-02-10 00:00:00|05|90|N|Y|*2|124|0|1|4|0|94831784.5066|0|27.409958
8018627|19953265|N|2006-10-04|4482.0|18551.1174493|19000.0|12297.3124855|null|1990-01-11|056|B|4|5Y|22|4|*2|A|2.94|0|P|1|B|13661.8423301|202.0|5100|2013-04-07|00:00:00.108872|17|1|142|N|16113|N|0|X|N|2|169233|2|577|6|310|R|3793|630|144|8|*2|N|2006-07-01|Y|2011-05-08 00:00:01|409|M|2011-12-15 00:00:00|01|02|Y|null|*2|392|0|1|0|4|67503017.3661|2|6.345784
3908671|89072917|N|2009-01-07|982.09|23083.858061|1750.0|10127.9257231|Y|2001-01-20|014|B|4|null|27|0|*2|R|82.44|2|C|2|I|5086.28666896|127.0|1000|2013-08-26|00:00:00.108872|50|2|375|M|24879|N|2|N|M|3|1303949|3|779|3|46|D|3731|250|680|5|*2|N|2010-09-16|Y|2011-03-24 00:00:01|723|C|2011-12-24 00:00:00|01|02|Y|Y|*2|124|0|0|6|4|74610902.5565|0|28.394035
7645304|1335932|Y|2013-05-10|94.89|16328.9242104|341.0|4889.44907329|null|1996-03-17|254|B|X|5A|28|1|*2|R|12.63|4|T|1|B|14520.3841097|607.5|1000|2013-07-31|00:00:00.108872|17|8|27|M|61833|F|1|M|P|0|1291150|*2|486|5|160|D|3750|156|945|8|*2|Y|2007-11-22|N|2002-11-25 00:00:01|991|M|2009-12-07 00:00:00|08|00|N|Y|*2|978|0|1|0|3|48082358.1592|8|14.365917
6370968|85284383|Y|null|178.95|20906.0678445|3700.0|4316.21850025|Y|1999-06-03|255|B|X|5X|16|2|*2|F|16.72|5|T|2|I|11316.6891192|47.0|5100|2013-08-09|00:00:00.108872|00|1|254|N|35005|N|9|M|N|2|1597249|7|709|16|863|A|5422|376|972|8|*2|Y|2004-09-02|N|2009-01-03 00:00:01|341|M|2013-08-24 00:00:00|02|90|Y|Y|*2|188|0|1|5|1|95317445.4834|1|14.172663
5360417|85447365|N|2004-05-16|150.0|2186.70909395|1000.0|-1023.77995341|Y|2005-09-16|L06|B|4|5W|5|1|*2|A|133.64|7|U|2|B|14403.1228029|47.0|5100|2013-02-24|00:00:00.108872|50|1|153|M|73026|A|1|N|P|3|2957136|1|229|16|288|S|5611|156|962|5|*2|Y|2010-08-21|N|2005-06-07 00:00:01|585|C|2007-01-29 00:00:00|06|90|Y|null|*2|978|0|0|9|4|70207678.5673|0|3.2490757
3491106|90496639|N|2006-05-25|248.91|7255.05817022|400.0|15363.7115397|Y|1990-03-10|254|B|X|5Y|7|1|*2|F|63.25|0|V|2|I|12428.4186876|400.0|5100|2013-03-02|00:00:00.108872|11|2|21|null|70317|N|9|M|N|4|1528234|6|217|11|808|O|3234|276|578|8|*2|N|null|Y|2012-07-16 00:00:01|734|M|2011-10-12 00:00:00|01|01|N|Y|*2|986|0|0|9|0|44714346.3389|0|20.56603
1324074|30743187|Y|2009-02-26|968.56|34220.3682749|8100.0|12404.1809326|null|1998-10-09|024|B|4|5N|24|0|*2|A|101.59|6|S|2|B|2680.32850194|13.0|5100|2013-02-02|00:00:00.108872|17|8|152|N|24880|A|2|X|S|3|2740627|3|944|22|303|N|5718|250|961|8|*2|N|2009-02-07|N|null|705|C|2012-04-22 00:00:00|02|01|Y|Y|*2|410|0|1|1|2|3581665.40004|0|793.42926
2308626|52876568|Y|2005-12-02|685.85|16317.7202258|250.0|9041.35131819|Y|2003-07-21|014|B|4|5W|0|2|*2|D|244.93|5|U|1|B|2322.69668573|386.0|1000|2013-02-02|00:00:00.108872|00|8|205|M|99036|A|0|M|P|5|1279150|5|53|10|924|O|5975|480|248|8|*2|N|2008-06-16|N|2008-02-07 00:00:01|698|M|2012-10-08 00:00:00|06|00|Y|Y|*2|156|0|2|5|0|72235792.2084|1|18.18803
5167691|56217151|Y|2005-06-07|142.26|19186.2866766|900.0|1774.32236972|Y|1987-04-07|024|B|X|5A|22|0|*2|F|20.09|1|C|1|I|8601.40930917|403.0|1000|2013-02-08|00:00:00.108872|00|8|251|N|45736|F|9|M|S|1|1560749|4|798|4|842|R|5200|156|487|8|*2|null|null|N|2009-03-06 00:00:01|518|P|2011-03-16 00:00:00|02|02|N|Y|*2|524|0|1|8|2|null|1|278.0883
6501811|81811910|N|2005-08-07|35.2|14110.1526356|1950.0|5598.62067468|Y|1989-09-25|L03|B|4|5X|17|3|*2|F|16.99|8|S|2|B|10347.3465258|610.0|1000|2013-05-29|00:00:00.108872|17|8|165|M|92160|N|9|N|null|1|1276999|2|870|1|162|D|4121|036|148|5|*2|Y|2007-11-11|Y|2012-08-23 00:00:01|953|M|2006-04-27 00:00:00|00|02|Y|Y|*2|752|0|1|0|5|27530227.7655|1|1390.1489
4579699|34794403|N|2005-07-24|96.79|64.6751242814|2750.0|164.365018515|Y|1991-05-03|011|B|X|5X|35|2|*2|R|50.15|4|U|2|I|15420.2497222|12.0|1000|2013-08-05|00:00:00.108872|11|8|52|N|52479|N|1|X|M|5|1308150|4|168|9|202|R|9754|246|790|8|*2|N|2010-09-24|Y|2005-03-27 00:00:01|421|P|2011-01-14 00:00:00|01|00|Y|Y|*2|826|0|1|8|0|58589035.0682|0|2323.287
4655109|91063921|Y|2008-01-11|607.68|28862.9984966|3650.0|4547.43986382|Y|1995-03-18|020|B|X|5N|15|0|*2|R|40.97|6|T|1|B|8847.26418837|607.5|1000|2013-04-10|00:00:00.108872|17|2|16|M|55430|A|1|X|M|4|1510749|6|244|14|386|A|7276|250|989|5|*2|Y|2009-06-24|Y|2010-07-19 00:00:01|245|P|2006-03-04 00:00:00|01|00|N|Y|*2|826|0|0|6|0|78550391.682|1|2445.088
387296|4276265|Y|2009-02-07|655.6|25064.3042937|2642.0|5177.88348886|Y|1985-07-29|L03|B|4|5Z|19|0|*2|R|126.43|0|S|2|B|6242.29470145|48.0|1000|2013-05-05|00:00:00.108872|50|8|631|M|36530|F|null|X|S|1|785027|7|194|1|640|A|5948|280|760|8|*2|Y|2008-05-26|N|2009-01-24 00:00:01|569|M|2004-08-14 00:00:00|05|02|N|Y|*2|392|0|0|7|2|85702624.07|0|501.57074
1099895|57328741|Y|2005-01-05|487.0|6661.47991004|6300.0|13493.8531158|Y|1993-03-03|C14|B|null|5Z|19|4|*2|D|25.3|0|V|1|B|1861.41157886|112.75|1000|2013-07-15|00:00:00.108872|50|2|147|N|58608|F|9|M|M|4|19837|*2|692|2|163|O|3665|372|672|8|*2|N|2008-08-31|N|2004-01-29 00:00:01|376|M|2012-08-11 00:00:00|05|90|Y|Y|*2|826|0|2|8|7|89761628.8932|1|11.122356
923315|84204173|N|2007-12-29|65.0|26811.8592065|1400.0|14724.5449212|Y|1988-08-19|253|B|X|5X|30|3|*2|A|74.38|7|K|2|B|9154.60117021|589.85|1000|2013-06-18|00:00:00.108872|11|2|685|N|83163|S|9|M|M|1|169233|3|745|8|239|O|3621|250|899|8|*2|N|2007-11-21|Y|2002-12-17 00:00:01|291|M|2006-03-17 00:00:00|01|90|N|Y|*2|124|0|1|0|1|84179962.917|8|1077.573
1886147|69664388|Y|2007-03-17|262.5|3427.97333485|3000.0|6475.0522688|Y|2009-05-01|011|B|4|5W|4|4|*2|A|111.45|1|W|1|B|5904.91293296|425.0|1000|2013-07-26|00:00:00.108872|17|2|400|N|83609|A|1|X|S|0|1519849|1|434|22|583|R|5511|188|619|5|*2|Y|2013-01-02|N|2005-02-23 00:00:01|158|C|2009-05-21 00:00:00|52|02|Y|Y|*2|826|0|1|8|5|94999701.1452|2|1892.6528
2664311|38168717|N|2007-04-01|416.7|16971.6275318|0.0|12228.8629675|Y|2002-02-05|057|B|X|5Z|37|3|*2|D|103.25|4|R|1|B|4240.8344273|12.0|1000|2013-06-10|00:00:00.108872|17|8|332|M|70193|N|1|M|S|1|1512749|1|442|10|456|D|3359|630|55|8|*2|Y|2006-12-31|N|2010-08-12 00:00:01|366|C|2010-04-06 00:00:00|71|01|N|Y|*2|392|0|0|5|4|72200758.6604|2|737.48566
8843392|54755660|Y|2006-12-19|176.0|20345.9552916|2650.0|17470.5956231|Y|1989-01-19|012|B|X|5A|6|3|*2|D|122.69|8|U|1|I|10660.8929057|101.97|5100|2013-08-26|00:00:00.108872|11|8|647|M|79326|S|9|X|N|null|1597249|6|471|8|739|S|7342|752|146|8|*2|N|2004-08-25|N|2012-02-22 00:00:01|108|P|2005-07-02 00:00:00|00|02|Y|null|*2|124|0|2|4|7|90304636.0914|2|940.2874
1019735|86506891|N|2007-12-02|248.61|24762.1414319|251.0|11805.0929379|Y|2001-04-17|029|B|X|5A|32|0|*2|F|67.82|8|P|1|I|5185.58973148|47.0|5100|2013-01-17|00:00:00.108872|17|8|416|N|77448|A|0|N|N|3|1358749|*2|659|28|804|C|1761|356|984|5|*2|Y|2006-02-04|Y|2008-06-13 00:00:01|779|C|2012-11-01 00:00:00|08|02|Y|null|*2|524|0|2|0|0|88024845.2463|1|1763.7621
3896197|7114588|Y|2006-10-22|171.64|2807.97439617|450.0|9252.93927669|Y|1992-06-11|053|B|X|5W|22|2|*2|D|68.92|8|E|1|B|10258.0471408|3000.0|5100|2013-04-07|00:00:00.108872|50|2|88|M|57315|S|9|M|P|5|1291150|1|576|2|524|R|3387|250|110|8|*2|null|2010-09-04|Y|2009-06-08 00:00:01|124|P|2005-08-28 00:00:00|52|81|N|Y|*2|840|0|1|4|2|18540168.5647|8|7.648809
3307611|83000025|Y|2013-08-22|301.25|-641.322181668|3600.0|16759.5506592|Y|1998-03-04|013|B|null|5W|8|3|*2|F|711.53|2|E|2|B|9013.59811256|305.99|1000|2013-03-18|00:00:00.108872|00|1|218|M|70287|N|9|M|S|3|1304040|6|980|2|380|C|5310|188|672|8|*2|N|2012-09-02|N|2006-05-10 00:00:01|697|P|2006-10-25 00:00:00|02|90|N|Y|*2|392|0|1|4|1|62416384.1845|2|453.14505
2595083|58447183|Y|2004-12-05|187.35|25589.38001|19000.0|17377.07478|Y|2009-02-01|029|B|4|5W|34|2|*2|R|49.53|1|S|2|B|15054.4801857|142.95|5100|2013-07-05|00:00:00.108872|00|8|145|N|74116|F|2|X|P|1|9219|1|435|8|923|T|4789|724|528|5|*2|Y|2012-03-07|N|2004-07-10 00:00:01|981|C|2012-05-03 00:00:00|08|02|N|Y|*2|458|0|0|0|7|93198248.7487|2|12.164142
3486105|28642365|N|2004-08-08|3200.0|33066.676442|4450.0|2479.10734337|Y|2009-11-02|040|B|4|5X|8|2|*2|R|69.7|0|R|2|I|7739.98924099|103.0|5100|2013-07-16|00:00:00.108872|17|8|586|N|58179|A|0|N|M|0|1560749|4|625|3|577|A|5997|076|584|8|*2|N|2013-03-06|null|2007-03-04 00:00:01|843|C|2011-10-02 00:00:00|02|00|Y|Y|*2|986|0|0|0|0|99713056.8759|2|74.1125
6228062|4094575|Y|2005-09-17|600.0|11978.5365986|1100.0|657.347745292|Y|1997-12-13|L05|B|X|5Y|24|3|*2|F|433.32|6|null|2|I|6952.47635076|300.0|5100|2013-05-05|00:00:00.108872|17|8|300|M|35166|A|0|X|N|3|1337150|4|467|8|900|A|3771|280|365|8|*2|N|2004-08-09|Y|2010-10-04 00:00:01|799|M|2006-08-15 00:00:00|52|02|Y|Y|*2|978|0|1|1|3|24160292.3954|1|7.65694
1584976|44018378|N|2010-09-26|454.0|1451.75081183|4250.0|14364.3316651|Y|2011-06-18|001|B|4|5W|2|1|*2|A|56.02|3|V|2|I|10214.5811647|43.75|1000|2013-05-20|00:00:00.108872|11|2|136|N|23704|N|1|X|M|2|1300449|7|319|2|230|T|7513|480|863|5|*2|Y|2004-10-08|Y|null|529|C|null|00|02|N|null|*2|826|0|2|9|4|79900121.1689|8|21.879951
9053238|90036218|Y|2004-05-19|3334.7|22428.6224096|2650.0|10375.965742|Y|1994-06-20|253|B|X|5Y|37|3|*2|R|54.87|7|U|2|B|11894.4133417|42.0|5100|2013-07-18|00:00:00.108872|50|1|1203|N|16558|A|2|N|N|5|1332150|*2|814|8|557|C|4722|372|105|5|*2|Y|2006-06-27|N|2005-11-27 00:00:01|831|C|2010-12-25 00:00:00|05|02|N|Y|*2|978|0|0|4|5|66800317.261|2|170.63167
4619978|15881612|N|2006-10-30|233.03|25176.3994633|2700.0|10273.3272847|Y|1989-11-29|023|B|4|5W|32|3|*2|A|65.49|3|U|1|I|4739.519914|226.0|5100|2013-05-19|00:00:00.108872|50|8|500|M|7336|A|2|N|M|0|0|6|428|6|701|D|3063|642|570|8|*2|Y|2006-03-15|N|2010-07-17 00:00:01|72|M|null|00|00|N|Y|*2|826|0|1|4|5|23909577.3379|1|939.2697
2351184|17536266|Y|2005-03-29|301.25|32702.40796|13650.0|1673.28642688|null|1992-04-07|058|B|X|5Z|26|2|*2|D|56.66|1|V|2|B|13952.8197121|206.0|5100|2013-05-21|00:00:00.108872|00|8|275|N|22276|S|0|N|N|5|1335750|0|171|16|688|C|5813|156|858|8|*2|Y|2007-11-16|Y|2005-12-12 00:00:01|908|C|2005-04-21 00:00:00|71|02|N|Y|*2|124|0|2|6|7|44774373.8552|2|4.8407855
3813891|5566426|N|2011-04-27|2994.54|11836.8920818|4250.0|12125.4985255|Y|2001-03-09|013|B|null|5N|38|2|*2|D|142.89|3|W|2|B|4944.72776852|165.0|5100|2013-03-20|00:00:00.108872|50|2|876|N|96693|F|0|N|S|3|1328250|4|862|16|121|R|7997|280|4|5|*2|N|null|Y|2012-09-08 00:00:01|78|C|null|01|90|Y|Y|*2|356|0|0|8|5|33282294.4014|0|38.04038
5802254|23640882|N|2006-07-22|330.75|25874.2663366|5400.0|9126.21583405|Y|1995-01-16|029|B|X|5W|23|3|*2|A|71.67|5|C|2|I|2606.54861872|285.0|5100|2013-04-09|00:00:00.108872|11|2|293|M|34527|A|2|M|P|5|1336549|*2|368|11|367|R|5193|276|69|8|*2|null|2006-02-13|Y|null|214|M|2013-05-23 00:00:00|51|81|Y|Y|*2|156|0|1|2|1|91293231.632|8|74.79078
1484862|43273301|N|null|3400.76|33406.584155|651.0|7155.61973055|Y|2009-02-28|014|B|4|5A|18|3|*2|R|251.0|8|V|1|I|11105.1613883|61.95|5100|2013-08-24|00:00:00.108872|17|1|284|M|69662|S|0|X|S|0|2707532|3|376|16|158|A|3555|840|151|8|*2|Y|2006-07-05|N|2005-06-12 00:00:01|992|M|2004-08-08 00:00:00|52|90|Y|null|*2|840|0|0|1|1|41397070.9235|1|106.332344
4431812|90741341|N|2008-03-07|158.06|17990.9200033|4800.0|13042.0699945|Y|2013-03-11|254|B|4|5A|9|3|*2|F|29.14|1|T|1|I|10378.6274602|203.0|5100|2013-08-06|00:00:00.108872|11|1|208|N|39437|A|2|N|S|1|1310550|4|512|5|357|O|7393|524|50|5|*2|N|2004-07-15|Y|2012-10-25 00:00:01|535|M|2011-11-21 00:00:00|71|81|Y|Y|*2|392|0|2|1|0|46910218.3668|0|2.171395
5815039|22648776|Y|2010-09-28|3299.18|16517.0198155|10300.0|12918.8942344|Y|2002-02-06|021|B|X|5W|8|3|*2|R|92.21|7|U|1|I|1968.75330346|615.0|5100|2013-08-05|00:00:00.108872|50|2|552|null|88057|S|2|N|P|5|0|7|620|22|766|A|7534|124|638|5|*2|N|2007-07-27|N|2008-04-14 00:00:01|76|C|2009-06-28 00:00:00|52|90|Y|Y|*2|156|0|2|1|7|35819980.1935|8|2.3687096
5353771|77409251|N|2005-05-29|219.45|19575.9401423|1050.0|6834.75662599|Y|1989-03-19|259|B|X|5Y|29|4|*2|A|41.31|7|R|2|B|13420.1292169|256.0|1000|2013-04-26|00:00:00.108872|11|8|211|N|86685|A|9|M|S|1|9650180|3|782|7|254|D|7372|076|622|5|*2|Y|2010-04-21|Y|2008-10-05 00:00:01|768|M|2009-03-22 00:00:00|52|01|N|Y|*2|458|0|1|9|0|3253703.40153|8|1205.4604
4685404|90892715|N|2009-06-05|645.63|9700.60120396|520.0|-221.977150001|Y|2008-08-04|025|null|4|5Y|14|0|*2|R|10.38|3|R|1|B|2432.4594964|366.0|5100|2013-05-08|00:00:00.108872|00|8|286|M|38946|F|9|X|P|5|1000000|7|76|22|394|T|7032|124|166|5|*2|N|2010-08-18|N|2007-08-13 00:00:01|822|C|2005-01-18 00:00:00|06|01|Y|null|*2|410|0|2|0|4|85627283.273|8|28.386908
7351492|83510554|N|2011-09-21|299.39|29954.161045|1575.0|5711.63046029|Y|1985-01-06|255|B|X|5X|36|1|*2|A|75.3|4|R|1|B|12327.1577589|226.0|5100|2013-08-18|00:00:00.108872|00|2|171|N|82899|F|1|X|S|2|9219|2|718|4|550|O|8062|642|513|5|*2|Y|2012-04-14|Y|2013-04-08 00:00:01|920|M|2010-09-27 00:00:00|00|90|N|null|*2|124|0|2|4|5|51225862.0641|2|12.473217
2158572|72207893|Y|2011-01-05|544.05|2791.11015477|651.0|5855.76884411|Y|1999-04-07|053|B|X|5A|17|2|*2|A|85.22|4|U|1|B|489.732033639|103.75|5100|2013-07-27|00:00:00.108872|17|1|22|N|79500|N|1|M|S|1|1337150|0|673|22|597|S|5970|724|495|8|*2|N|2009-10-28|Y|2005-09-24 00:00:01|378|M|2005-07-28 00:00:00|51|00|Y|Y|*2|484|0|1|1|3|68469895.62|2|12.210417
1023941|26440785|N|2009-04-18|346.55|915.526309756|400.0|8765.57661238|Y|2000-09-02|030|B|4|5Z|26|4|*2|R|400.5|8|P|1|B|14382.4221864|183.0|5100|2013-07-23|00:00:00.108872|11|1|637|N|75940|S|9|M|M|1|1328250|*2|632|11|751|D|3058|410|917|5|*2|N|2006-01-24|Y|2007-06-01 00:00:01|772|M|2009-08-18 00:00:00|06|90|Y|Y|*2|392|0|2|9|1|3281892.79158|8|216.65652
5904668|45088029|Y|2005-05-19|4530.0|7272.4117501|205.0|2108.31440999|Y|1999-01-18|053|B|X|5Z|32|4|*2|A|43.13|2|R|2|I|4221.81404446|104.0|1000|2013-01-26|00:00:00.108872|50|1|147|N|32699|S|1|N|M|4|1000000|4|717|3|121|R|5039|850|387|8|*2|null|2008-09-03|Y|2005-05-30 00:00:01|171|C|2007-09-25 00:00:00|01|00|Y|Y|*2|524|0|1|2|0|null|0|252.21558
2408839|14270097|N|2004-05-15|957.28|20344.0011821|251.0|1836.33929852|Y|2009-04-14|255|B|4|5Z|17|3|*2|F|42.93|4|K|2|I|9024.02084583|0.0|1000|2013-07-23|00:00:00.108872|00|1|479|N|71456|A|null|X|P|0|102658|5|891|28|174|A|7996|356|845|8|*2|N|2007-09-22|N|2003-05-17 00:00:01|538|M|2004-04-27 00:00:00|51|02|Y|Y|*2|410|0|2|2|0|59771316.2471|0|12.292884
2686363|87171022|N|2010-06-08|87.0|22465.5991906|2850.0|12470.47067|Y|2004-11-09|C14|B|X|5Y|32|2|*2|A|303.95|7|R|1|I|16106.9446922|23.0|5100|2013-01-19|00:00:00.108872|50|2|494|N|17995|A|0|X|M|1|1559950|5|822|11|110|R|5993|280|277|5|*2|N|2006-01-25|N|2012-10-21 00:00:01|261|C|2012-01-08 00:00:00|02|02|N|Y|*2|156|0|0|1|3|5423968.00569|1|640.34717
5481858|10181636|N|2009-12-19|95.98|28410.3207658|325.0|4639.06136055|Y|2001-03-22|025|B|X|5Y|2|1|*2|A|7.6|5|N|1|B|28.426402889|112.75|1000|2013-02-27|00:00:00.108872|50|8|257|M|44162|A|9|X|S|0|2707532|4|556|4|215|R|3061|826|194|8|*2|Y|null|Y|2010-02-06 00:00:01|153|M|2009-08-23 00:00:00|08|02|N|Y|*2|986|0|0|5|2|66730346.9049|0|38.540417
8787514|72454965|Y|2009-05-16|2626.86|28814.9898237|3600.0|16398.3087086|Y|1997-09-28|021|B|X|5A|31|3|*2|D|23.42|3|N|1|I|8103.32573334|150.0|5100|2013-06-20|00:00:00.108872|11|2|78|N|95729|F|0|N|N|2|1512749|7|817|14|211|N|3501|344|212|8|*2|Y|2012-12-23|N|2009-03-06 00:00:01|101|M|2013-08-16 00:00:00|71|90|N|Y|*2|524|0|0|4|3|73973220.4611|2|1207.0096
1675559|49296957|Y|2013-02-16|46.54|19099.6016442|13400.0|4406.6085648|Y|1983-09-16|029|B|X|5Y|3|1|*2|D|140.64|4|N|1|B|14705.1753966|123.0|5100|2013-01-19|00:00:00.108872|17|1|806|M|88288|null|9|M|M|0|1335750|1|711|6|861|N|4511|410|113|5|*2|Y|null|N|2011-04-13 00:00:01|541|M|null|02|90|N|Y|*2|826|0|2|4|5|53346156.7358|0|1604.7626
5218842|40642164|Y|2008-07-11|3865.45|9921.22364671|2550.0|871.970350761|Y|2009-11-27|030|B|X|5Y|39|2|*2|D|26.97|5|V|2|B|7146.84299634|142.25|5100|2013-03-08|00:00:00.108872|11|2|491|M|46616|S|0|M|P|3|1510749|*2|627|2|751|null|4900|280|219|8|*2|Y|2009-01-06|null|2007-10-19 00:00:01|680|C|2012-12-19 00:00:00|51|00|N|Y|*2|376|0|2|4|4|43269392.7374|8|2163.7375
4829045|60788269|Y|2005-12-18|3390.35|26656.1195181|15950.0|16027.9820905|Y|1996-12-25|014|B|X|5W|15|3|*2|A|11.58|3|P|1|I|12154.5116981|0.0|5100|2013-04-07|00:00:00.108872|00|1|208|M|86607|A|0|N|P|1|786819|0|439|10|544|S|8249|036|582|8|*2|N|2004-11-27|N|2009-11-05 00:00:01|209|P|2011-01-28 00:00:00|01|81|N|Y|*2|392|0|1|6|4|13869252.6845|8|515.0386
7741844|16617226|N|2008-05-14|1050.0|37446.7180286|40000.0|10137.978964|Y|1992-06-15|057|B|4|5N|1|3|*2|F|4.63|1|N|2|B|3913.91820122|27.5|5100|2013-03-05|00:00:00.108872|00|8|225|N|31687|S|9|M|S|2|2957136|*2|669|3|936|R|3057|826|720|5|*2|Y|2012-08-23|N|2003-10-20 00:00:01|587|C|2003-07-02 00:00:00|01|81|Y|Y|*2|484|0|1|1|0|10806195.5015|1|5.788937
8041448|29708479|N|2009-07-15|273.82|17362.1452323|4650.0|8127.34910972|Y|1992-05-07|012|null|X|null|17|4|*2|D|21.97|5|V|1|B|8633.08911856|246.0|5100|2013-03-03|00:00:00.108872|00|8|685|M|40013|S|1|X|N|5|1323849|2|596|14|395|S|5521|410|263|8|*2|N|2010-12-31|N|2004-08-12 00:00:01|435|C|2010-02-15 00:00:00|06|81|N|Y|*2|356|0|1|8|5|95365225.1599|1|10.25781
1942201|85447365|N|2007-05-29|2253.65|11189.7106453|1350.0|14865.4691865|Y|2011-01-17|021|B|4|5X|5|4|*2|R|207.89|6|U|2|I|1769.35885449|142.95|1000|2013-05-07|00:00:00.108872|11|2|931|M|39723|S|0|X|P|2|786819|4|11|14|29|T|7933|840|84|5|*2|Y|2012-06-14|N|2007-01-30 00:00:01|237|M|2011-09-06 00:00:00|71|01|N|Y|*2|376|0|2|2|1|7165459.68041|2|19.98946
